25.0 2381.0
36.0 3736.0
49.0 5755.0
64.0 8146.0
81.0 10772.0
100.0 13868.0
121.0 17296.0
144.0 20980.0
169.0 25380.0
196.0 30160.0
225.0 34576.0
256.0 40400.0
289.0 47199.0
324.0 52891.0
361.0 59447.0
400.0 67447.0
441.0 75921.0
484.0 83376.0
529.0 91993.0
576.0 101513.0
625.0 110816.0
