25.0 2265.0
36.0 3856.0
49.0 5590.0
64.0 8114.0
81.0 10491.0
100.0 14155.0
121.0 17436.0
144.0 20922.0
169.0 24934.0
196.0 30317.0
225.0 34747.0
256.0 40086.0
289.0 47483.0
324.0 53045.0
361.0 59545.0
400.0 67720.0
441.0 75797.0
484.0 83548.0
529.0 92500.0
576.0 101146.0
625.0 111529.0
