25.0 2356.0
36.0 3341.0
49.0 5664.0
64.0 6890.0
81.0 10395.0
100.0 11917.0
121.0 16931.0
144.0 17954.0
169.0 24553.0
196.0 26040.0
225.0 34220.0
256.0 34914.0
289.0 45564.0
324.0 46191.0
361.0 58408.0
400.0 58600.0
441.0 73295.0
484.0 72873.0
529.0 89837.0
576.0 89104.0
625.0 108838.0
